id	protected_class	xml_blob
3909749878	0	<record><id>3909749878</id><protected_class>0</protected_class></record>
9940924556	1	<record><id>9940924556</id><protected_class>1</protected_class></record>
3628411735	0	<record><id>3628411735</id><protected_class>0</protected_class></record>
3700239317	0	<record><id>3700239317</id><protected_class>0</protected_class></record>
5517121766	0	<record><id>5517121766</id><protected_class>0</protected_class></record>
8788461554	0	<record><id>8788461554</id><protected_class>0</protected_class></record>
1458565458	0	<record><id>1458565458</id><protected_class>0</protected_class></record>
5881170864	0	<record><id>5881170864</id><protected_class>0</protected_class></record>
6847773979	0	<record><id>6847773979</id><protected_class>0</protected_class></record>
4938523446	0	<record><id>4938523446</id><protected_class>0</protected_class></record>
1262298474	0	<record><id>1262298474</id><protected_class>0</protected_class></record>
8591584922	0	<record><id>8591584922</id><protected_class>0</protected_class></record>
9745131326	0	<record><id>9745131326</id><protected_class>0</protected_class></record>
1055419751	0	<record><id>1055419751</id><protected_class>0</protected_class></record>
4902856350	1	<record><id>4902856350</id><protected_class>1</protected_class></record>
1725792820	0	<record><id>1725792820</id><protected_class>0</protected_class></record>
9222500492	1	<record><id>9222500492</id><protected_class>1</protected_class></record>
7612561170	1	<record><id>7612561170</id><protected_class>1</protected_class></record>
7648747403	0	<record><id>7648747403</id><protected_class>0</protected_class></record>
3951978972	0	<record><id>3951978972</id><protected_class>0</protected_class></record>
6598548305	1	<record><id>6598548305</id><protected_class>1</protected_class></record>
5144153573	1	<record><id>5144153573</id><protected_class>1</protected_class></record>
1005375516	1	<record><id>1005375516</id><protected_class>1</protected_class></record>
4612479094	0	<record><id>4612479094</id><protected_class>0</protected_class></record>
1885098297	1	<record><id>1885098297</id><protected_class>1</protected_class></record>
6787482878	0	<record><id>6787482878</id><protected_class>0</protected_class></record>
4029516819	0	<record><id>4029516819</id><protected_class>0</protected_class></record>
8988701112	0	<record><id>8988701112</id><protected_class>0</protected_class></record>
3899477425	1	<record><id>3899477425</id><protected_class>1</protected_class></record>
5548097475	1	<record><id>5548097475</id><protected_class>1</protected_class></record>
4117058459	0	<record><id>4117058459</id><protected_class>0</protected_class></record>
8649829209	1	<record><id>8649829209</id><protected_class>1</protected_class></record>
2321162746	0	<record><id>2321162746</id><protected_class>0</protected_class></record>
6939819216	1	<record><id>6939819216</id><protected_class>1</protected_class></record>
7303835321	0	<record><id>7303835321</id><protected_class>0</protected_class></record>
1322081333	0	<record><id>1322081333</id><protected_class>0</protected_class></record>
6271785931	0	<record><id>6271785931</id><protected_class>0</protected_class></record>
2273349176	1	<record><id>2273349176</id><protected_class>1</protected_class></record>
6888726095	0	<record><id>6888726095</id><protected_class>0</protected_class></record>
8937568233	0	<record><id>8937568233</id><protected_class>0</protected_class></record>
7081353430	0	<record><id>7081353430</id><protected_class>0</protected_class></record>
7257371908	0	<record><id>7257371908</id><protected_class>0</protected_class></record>
5226215405	0	<record><id>5226215405</id><protected_class>0</protected_class></record>
6385843377	0	<record><id>6385843377</id><protected_class>0</protected_class></record>
7277105509	1	<record><id>7277105509</id><protected_class>1</protected_class></record>
2190591019	1	<record><id>2190591019</id><protected_class>1</protected_class></record>
9166694534	0	<record><id>9166694534</id><protected_class>0</protected_class></record>
1074168128	0	<record><id>1074168128</id><protected_class>0</protected_class></record>
3320560734	0	<record><id>3320560734</id><protected_class>0</protected_class></record>
4108056425	0	<record><id>4108056425</id><protected_class>0</protected_class></record>
7384823096	0	<record><id>7384823096</id><protected_class>0</protected_class></record>
1410908313	0	<record><id>1410908313</id><protected_class>0</protected_class></record>
1398215516	1	<record><id>1398215516</id><protected_class>1</protected_class></record>
1425159936	0	<record><id>1425159936</id><protected_class>0</protected_class></record>
5121103522	0	<record><id>5121103522</id><protected_class>0</protected_class></record>
3715367777	0	<record><id>3715367777</id><protected_class>0</protected_class></record>
9984472711	0	<record><id>9984472711</id><protected_class>0</protected_class></record>
2970633979	0	<record><id>2970633979</id><protected_class>0</protected_class></record>
8019513892	0	<record><id>8019513892</id><protected_class>0</protected_class></record>
1094406053	0	<record><id>1094406053</id><protected_class>0</protected_class></record>
6147459885	0	<record><id>6147459885</id><protected_class>0</protected_class></record>
3783722799	0	<record><id>3783722799</id><protected_class>0</protected_class></record>
9248691743	0	<record><id>9248691743</id><protected_class>0</protected_class></record>
8762472737	0	<record><id>8762472737</id><protected_class>0</protected_class></record>
1588667465	0	<record><id>1588667465</id><protected_class>0</protected_class></record>
6949519462	0	<record><id>6949519462</id><protected_class>0</protected_class></record>
2039784834	1	<record><id>2039784834</id><protected_class>1</protected_class></record>
6161350162	0	<record><id>6161350162</id><protected_class>0</protected_class></record>
3622892584	0	<record><id>3622892584</id><protected_class>0</protected_class></record>
5355482781	0	<record><id>5355482781</id><protected_class>0</protected_class></record>
3612698601	0	<record><id>3612698601</id><protected_class>0</protected_class></record>
7473704868	0	<record><id>7473704868</id><protected_class>0</protected_class></record>
7355065997	0	<record><id>7355065997</id><protected_class>0</protected_class></record>
4167694173	0	<record><id>4167694173</id><protected_class>0</protected_class></record>
1139787334	1	<record><id>1139787334</id><protected_class>1</protected_class></record>
1807592318	0	<record><id>1807592318</id><protected_class>0</protected_class></record>
4019387139	0	<record><id>4019387139</id><protected_class>0</protected_class></record>
5538160020	1	<record><id>5538160020</id><protected_class>1</protected_class></record>
5570571441	0	<record><id>5570571441</id><protected_class>0</protected_class></record>
8858078215	0	<record><id>8858078215</id><protected_class>0</protected_class></record>
5278111859	0	<record><id>5278111859</id><protected_class>0</protected_class></record>
7128183476	0	<record><id>7128183476</id><protected_class>0</protected_class></record>
1585874123	0	<record><id>1585874123</id><protected_class>0</protected_class></record>
2394623475	0	<record><id>2394623475</id><protected_class>0</protected_class></record>
8532985731	0	<record><id>8532985731</id><protected_class>0</protected_class></record>
7954313657	0	<record><id>7954313657</id><protected_class>0</protected_class></record>
4631593167	0	<record><id>4631593167</id><protected_class>0</protected_class></record>
5796954386	0	<record><id>5796954386</id><protected_class>0</protected_class></record>
5202044975	0	<record><id>5202044975</id><protected_class>0</protected_class></record>
9644224553	0	<record><id>9644224553</id><protected_class>0</protected_class></record>
5120083812	1	<record><id>5120083812</id><protected_class>1</protected_class></record>
7676531535	0	<record><id>7676531535</id><protected_class>0</protected_class></record>
4327660990	0	<record><id>4327660990</id><protected_class>0</protected_class></record>
5248292730	0	<record><id>5248292730</id><protected_class>0</protected_class></record>
6709262116	0	<record><id>6709262116</id><protected_class>0</protected_class></record>
3548238127	0	<record><id>3548238127</id><protected_class>0</protected_class></record>
6838558054	0	<record><id>6838558054</id><protected_class>0</protected_class></record>
8294050312	0	<record><id>8294050312</id><protected_class>0</protected_class></record>
8446006920	0	<record><id>8446006920</id><protected_class>0</protected_class></record>
6133675382	0	<record><id>6133675382</id><protected_class>0</protected_class></record>
4983825458	0	<record><id>4983825458</id><protected_class>0</protected_class></record>
6605496069	1	<record><id>6605496069</id><protected_class>1</protected_class></record>
3903436113	0	<record><id>3903436113</id><protected_class>0</protected_class></record>
7404500007	1	<record><id>7404500007</id><protected_class>1</protected_class></record>
3260407153	0	<record><id>3260407153</id><protected_class>0</protected_class></record>
3394685341	1	<record><id>3394685341</id><protected_class>1</protected_class></record>
6821543403	0	<record><id>6821543403</id><protected_class>0</protected_class></record>
1983857885	0	<record><id>1983857885</id><protected_class>0</protected_class></record>
4559729232	0	<record><id>4559729232</id><protected_class>0</protected_class></record>
1948159966	0	<record><id>1948159966</id><protected_class>0</protected_class></record>
8838095614	0	<record><id>8838095614</id><protected_class>0</protected_class></record>
9975796482	1	<record><id>9975796482</id><protected_class>1</protected_class></record>
7245238419	0	<record><id>7245238419</id><protected_class>0</protected_class></record>
6755077681	0	<record><id>6755077681</id><protected_class>0</protected_class></record>
2923158366	0	<record><id>2923158366</id><protected_class>0</protected_class></record>
1047275098	0	<record><id>1047275098</id><protected_class>0</protected_class></record>
6316268714	0	<record><id>6316268714</id><protected_class>0</protected_class></record>
6008029828	0	<record><id>6008029828</id><protected_class>0</protected_class></record>
4651663334	0	<record><id>4651663334</id><protected_class>0</protected_class></record>
7205483032	0	<record><id>7205483032</id><protected_class>0</protected_class></record>
2157192756	0	<record><id>2157192756</id><protected_class>0</protected_class></record>
8334116816	0	<record><id>8334116816</id><protected_class>0</protected_class></record>
1010623387	1	<record><id>1010623387</id><protected_class>1</protected_class></record>
4030577322	1	<record><id>4030577322</id><protected_class>1</protected_class></record>
5319640521	0	<record><id>5319640521</id><protected_class>0</protected_class></record>
7183616017	1	<record><id>7183616017</id><protected_class>1</protected_class></record>
3970001869	1	<record><id>3970001869</id><protected_class>1</protected_class></record>
3845438566	0	<record><id>3845438566</id><protected_class>0</protected_class></record>
1250157192	0	<record><id>1250157192</id><protected_class>0</protected_class></record>
8973300457	1	<record><id>8973300457</id><protected_class>1</protected_class></record>
3936238657	1	<record><id>3936238657</id><protected_class>1</protected_class></record>
2699614763	0	<record><id>2699614763</id><protected_class>0</protected_class></record>
8502394690	0	<record><id>8502394690</id><protected_class>0</protected_class></record>
2589819575	0	<record><id>2589819575</id><protected_class>0</protected_class></record>
9539395092	0	<record><id>9539395092</id><protected_class>0</protected_class></record>
4765336896	0	<record><id>4765336896</id><protected_class>0</protected_class></record>
3424349464	0	<record><id>3424349464</id><protected_class>0</protected_class></record>
9456800037	0	<record><id>9456800037</id><protected_class>0</protected_class></record>
1004913811	0	<record><id>1004913811</id><protected_class>0</protected_class></record>
4621709238	0	<record><id>4621709238</id><protected_class>0</protected_class></record>
1305733550	0	<record><id>1305733550</id><protected_class>0</protected_class></record>
5723342329	0	<record><id>5723342329</id><protected_class>0</protected_class></record>
1252644862	0	<record><id>1252644862</id><protected_class>0</protected_class></record>
7111965870	0	<record><id>7111965870</id><protected_class>0</protected_class></record>
3894168796	0	<record><id>3894168796</id><protected_class>0</protected_class></record>
8522640963	0	<record><id>8522640963</id><protected_class>0</protected_class></record>
9409049456	0	<record><id>9409049456</id><protected_class>0</protected_class></record>
9104723753	1	<record><id>9104723753</id><protected_class>1</protected_class></record>
1736757318	0	<record><id>1736757318</id><protected_class>0</protected_class></record>
2338230759	0	<record><id>2338230759</id><protected_class>0</protected_class></record>
2407344835	0	<record><id>2407344835</id><protected_class>0</protected_class></record>
9356361210	0	<record><id>9356361210</id><protected_class>0</protected_class></record>
2347392530	0	<record><id>2347392530</id><protected_class>0</protected_class></record>
4919226128	0	<record><id>4919226128</id><protected_class>0</protected_class></record>
5464311834	0	<record><id>5464311834</id><protected_class>0</protected_class></record>
1765166071	0	<record><id>1765166071</id><protected_class>0</protected_class></record>
4427633665	0	<record><id>4427633665</id><protected_class>0</protected_class></record>
9577132548	0	<record><id>9577132548</id><protected_class>0</protected_class></record>
4954343813	0	<record><id>4954343813</id><protected_class>0</protected_class></record>
7855032219	1	<record><id>7855032219</id><protected_class>1</protected_class></record>
5639820271	1	<record><id>5639820271</id><protected_class>1</protected_class></record>
8393131498	0	<record><id>8393131498</id><protected_class>0</protected_class></record>
7025329556	1	<record><id>7025329556</id><protected_class>1</protected_class></record>
8498021325	0	<record><id>8498021325</id><protected_class>0</protected_class></record>
7097923093	0	<record><id>7097923093</id><protected_class>0</protected_class></record>
7760780276	0	<record><id>7760780276</id><protected_class>0</protected_class></record>
7403673578	0	<record><id>7403673578</id><protected_class>0</protected_class></record>
7532935991	1	<record><id>7532935991</id><protected_class>1</protected_class></record>
1354162934	0	<record><id>1354162934</id><protected_class>0</protected_class></record>
2498910231	0	<record><id>2498910231</id><protected_class>0</protected_class></record>
1347254395	0	<record><id>1347254395</id><protected_class>0</protected_class></record>
1086603265	0	<record><id>1086603265</id><protected_class>0</protected_class></record>
6148180578	1	<record><id>6148180578</id><protected_class>1</protected_class></record>
2384149454	1	<record><id>2384149454</id><protected_class>1</protected_class></record>
3655570324	1	<record><id>3655570324</id><protected_class>1</protected_class></record>
2088575802	0	<record><id>2088575802</id><protected_class>0</protected_class></record>
3624539242	0	<record><id>3624539242</id><protected_class>0</protected_class></record>
9165576955	0	<record><id>9165576955</id><protected_class>0</protected_class></record>
2464240170	0	<record><id>2464240170</id><protected_class>0</protected_class></record>
3237824813	0	<record><id>3237824813</id><protected_class>0</protected_class></record>
5559658161	0	<record><id>5559658161</id><protected_class>0</protected_class></record>
2151998474	0	<record><id>2151998474</id><protected_class>0</protected_class></record>
6159903758	1	<record><id>6159903758</id><protected_class>1</protected_class></record>
6400248129	0	<record><id>6400248129</id><protected_class>0</protected_class></record>
1672590334	0	<record><id>1672590334</id><protected_class>0</protected_class></record>
7865119805	0	<record><id>7865119805</id><protected_class>0</protected_class></record>
9121695170	1	<record><id>9121695170</id><protected_class>1</protected_class></record>
8329913213	0	<record><id>8329913213</id><protected_class>0</protected_class></record>
1206478278	0	<record><id>1206478278</id><protected_class>0</protected_class></record>
8319578943	0	<record><id>8319578943</id><protected_class>0</protected_class></record>
5139217194	0	<record><id>5139217194</id><protected_class>0</protected_class></record>
1504525679	1	<record><id>1504525679</id><protected_class>1</protected_class></record>
3453543981	0	<record><id>3453543981</id><protected_class>0</protected_class></record>
8389479127	0	<record><id>8389479127</id><protected_class>0</protected_class></record>
7737515870	0	<record><id>7737515870</id><protected_class>0</protected_class></record>
1745926478	0	<record><id>1745926478</id><protected_class>0</protected_class></record>
3426348823	0	<record><id>3426348823</id><protected_class>0</protected_class></record>
2578088243	1	<record><id>2578088243</id><protected_class>1</protected_class></record>
1606955559	0	<record><id>1606955559</id><protected_class>0</protected_class></record>
6915560792	0	<record><id>6915560792</id><protected_class>0</protected_class></record>
3542142708	1	<record><id>3542142708</id><protected_class>1</protected_class></record>
7624658625	0	<record><id>7624658625</id><protected_class>0</protected_class></record>
5542104479	0	<record><id>5542104479</id><protected_class>0</protected_class></record>
3446936937	0	<record><id>3446936937</id><protected_class>0</protected_class></record>
9911793241	0	<record><id>9911793241</id><protected_class>0</protected_class></record>
9670878292	0	<record><id>9670878292</id><protected_class>0</protected_class></record>
4464106867	0	<record><id>4464106867</id><protected_class>0</protected_class></record>
7088277858	0	<record><id>7088277858</id><protected_class>0</protected_class></record>
8509952479	0	<record><id>8509952479</id><protected_class>0</protected_class></record>
2427174406	0	<record><id>2427174406</id><protected_class>0</protected_class></record>
5729973536	0	<record><id>5729973536</id><protected_class>0</protected_class></record>
9998419114	1	<record><id>9998419114</id><protected_class>1</protected_class></record>
8186607870	0	<record><id>8186607870</id><protected_class>0</protected_class></record>
4461631292	1	<record><id>4461631292</id><protected_class>1</protected_class></record>
6926251153	0	<record><id>6926251153</id><protected_class>0</protected_class></record>
5427640311	0	<record><id>5427640311</id><protected_class>0</protected_class></record>
7715479759	0	<record><id>7715479759</id><protected_class>0</protected_class></record>
3508269594	1	<record><id>3508269594</id><protected_class>1</protected_class></record>
5752414706	0	<record><id>5752414706</id><protected_class>0</protected_class></record>
1143250236	0	<record><id>1143250236</id><protected_class>0</protected_class></record>
7714519498	0	<record><id>7714519498</id><protected_class>0</protected_class></record>
1569052638	0	<record><id>1569052638</id><protected_class>0</protected_class></record>
7492179327	0	<record><id>7492179327</id><protected_class>0</protected_class></record>
8203283368	0	<record><id>8203283368</id><protected_class>0</protected_class></record>
9958838487	0	<record><id>9958838487</id><protected_class>0</protected_class></record>
7029336501	1	<record><id>7029336501</id><protected_class>1</protected_class></record>
5517339794	1	<record><id>5517339794</id><protected_class>1</protected_class></record>
7069442137	0	<record><id>7069442137</id><protected_class>0</protected_class></record>
5137555387	1	<record><id>5137555387</id><protected_class>1</protected_class></record>
1144227722	1	<record><id>1144227722</id><protected_class>1</protected_class></record>
7177327549	0	<record><id>7177327549</id><protected_class>0</protected_class></record>
9494289877	1	<record><id>9494289877</id><protected_class>1</protected_class></record>
1298689330	0	<record><id>1298689330</id><protected_class>0</protected_class></record>
7630466236	0	<record><id>7630466236</id><protected_class>0</protected_class></record>
5297983637	1	<record><id>5297983637</id><protected_class>1</protected_class></record>
3474747292	1	<record><id>3474747292</id><protected_class>1</protected_class></record>
7316355628	0	<record><id>7316355628</id><protected_class>0</protected_class></record>
6443736212	1	<record><id>6443736212</id><protected_class>1</protected_class></record>
2969072049	1	<record><id>2969072049</id><protected_class>1</protected_class></record>
4428151989	0	<record><id>4428151989</id><protected_class>0</protected_class></record>
4772679420	1	<record><id>4772679420</id><protected_class>1</protected_class></record>
9840111697	0	<record><id>9840111697</id><protected_class>0</protected_class></record>
1474448396	1	<record><id>1474448396</id><protected_class>1</protected_class></record>
1834843411	0	<record><id>1834843411</id><protected_class>0</protected_class></record>
4701959562	0	<record><id>4701959562</id><protected_class>0</protected_class></record>
9116663574	1	<record><id>9116663574</id><protected_class>1</protected_class></record>
7652147584	0	<record><id>7652147584</id><protected_class>0</protected_class></record>
3483729999	0	<record><id>3483729999</id><protected_class>0</protected_class></record>
9457068534	0	<record><id>9457068534</id><protected_class>0</protected_class></record>
7492980630	0	<record><id>7492980630</id><protected_class>0</protected_class></record>
9602696507	1	<record><id>9602696507</id><protected_class>1</protected_class></record>
9923957033	0	<record><id>9923957033</id><protected_class>0</protected_class></record>
2065606899	0	<record><id>2065606899</id><protected_class>0</protected_class></record>
9193237292	0	<record><id>9193237292</id><protected_class>0</protected_class></record>
4456317302	0	<record><id>4456317302</id><protected_class>0</protected_class></record>
2239255023	1	<record><id>2239255023</id><protected_class>1</protected_class></record>
7899490756	0	<record><id>7899490756</id><protected_class>0</protected_class></record>
8926397117	0	<record><id>8926397117</id><protected_class>0</protected_class></record>
5162523441	0	<record><id>5162523441</id><protected_class>0</protected_class></record>
5637519168	0	<record><id>5637519168</id><protected_class>0</protected_class></record>
3926946732	1	<record><id>3926946732</id><protected_class>1</protected_class></record>
5283046001	0	<record><id>5283046001</id><protected_class>0</protected_class></record>
4745737014	1	<record><id>4745737014</id><protected_class>1</protected_class></record>
7536929405	0	<record><id>7536929405</id><protected_class>0</protected_class></record>
2615175160	0	<record><id>2615175160</id><protected_class>0</protected_class></record>
6874277731	0	<record><id>6874277731</id><protected_class>0</protected_class></record>
3815052229	0	<record><id>3815052229</id><protected_class>0</protected_class></record>
2246096381	0	<record><id>2246096381</id><protected_class>0</protected_class></record>
8588625679	0	<record><id>8588625679</id><protected_class>0</protected_class></record>
1918905845	0	<record><id>1918905845</id><protected_class>0</protected_class></record>
7521356667	1	<record><id>7521356667</id><protected_class>1</protected_class></record>
3135422621	1	<record><id>3135422621</id><protected_class>1</protected_class></record>
9726096006	1	<record><id>9726096006</id><protected_class>1</protected_class></record>
5113400919	0	<record><id>5113400919</id><protected_class>0</protected_class></record>
8363674063	0	<record><id>8363674063</id><protected_class>0</protected_class></record>
8054537667	0	<record><id>8054537667</id><protected_class>0</protected_class></record>
4867454223	0	<record><id>4867454223</id><protected_class>0</protected_class></record>
7110628840	0	<record><id>7110628840</id><protected_class>0</protected_class></record>
9432686569	0	<record><id>9432686569</id><protected_class>0</protected_class></record>
5405856061	0	<record><id>5405856061</id><protected_class>0</protected_class></record>
3099917604	0	<record><id>3099917604</id><protected_class>0</protected_class></record>
5691114951	0	<record><id>5691114951</id><protected_class>0</protected_class></record>
4393842645	0	<record><id>4393842645</id><protected_class>0</protected_class></record>
8080907510	0	<record><id>8080907510</id><protected_class>0</protected_class></record>
6368173978	0	<record><id>6368173978</id><protected_class>0</protected_class></record>
4718519245	0	<record><id>4718519245</id><protected_class>0</protected_class></record>
4662868777	0	<record><id>4662868777</id><protected_class>0</protected_class></record>
2859586946	1	<record><id>2859586946</id><protected_class>1</protected_class></record>
1778783264	0	<record><id>1778783264</id><protected_class>0</protected_class></record>
4867136791	0	<record><id>4867136791</id><protected_class>0</protected_class></record>
5510398362	0	<record><id>5510398362</id><protected_class>0</protected_class></record>
5458164628	0	<record><id>5458164628</id><protected_class>0</protected_class></record>
3210815664	0	<record><id>3210815664</id><protected_class>0</protected_class></record>
2338947233	0	<record><id>2338947233</id><protected_class>0</protected_class></record>
9669025317	0	<record><id>9669025317</id><protected_class>0</protected_class></record>
4110095730	0	<record><id>4110095730</id><protected_class>0</protected_class></record>
8785796120	0	<record><id>8785796120</id><protected_class>0</protected_class></record>
7920256966	1	<record><id>7920256966</id><protected_class>1</protected_class></record>
9913815881	0	<record><id>9913815881</id><protected_class>0</protected_class></record>
8347037322	1	<record><id>8347037322</id><protected_class>1</protected_class></record>
3527018761	0	<record><id>3527018761</id><protected_class>0</protected_class></record>
1709334660	1	<record><id>1709334660</id><protected_class>1</protected_class></record>
7257597271	0	<record><id>7257597271</id><protected_class>0</protected_class></record>
9180366667	0	<record><id>9180366667</id><protected_class>0</protected_class></record>
4453303291	0	<record><id>4453303291</id><protected_class>0</protected_class></record>
4098376973	0	<record><id>4098376973</id><protected_class>0</protected_class></record>
7347112622	1	<record><id>7347112622</id><protected_class>1</protected_class></record>
1771251319	0	<record><id>1771251319</id><protected_class>0</protected_class></record>
1997475049	0	<record><id>1997475049</id><protected_class>0</protected_class></record>
3468479822	0	<record><id>3468479822</id><protected_class>0</protected_class></record>
9073866148	0	<record><id>9073866148</id><protected_class>0</protected_class></record>
2421593033	0	<record><id>2421593033</id><protected_class>0</protected_class></record>
2708913651	1	<record><id>2708913651</id><protected_class>1</protected_class></record>
1677661294	0	<record><id>1677661294</id><protected_class>0</protected_class></record>
1272323249	0	<record><id>1272323249</id><protected_class>0</protected_class></record>
6354574011	0	<record><id>6354574011</id><protected_class>0</protected_class></record>
1882031825	0	<record><id>1882031825</id><protected_class>0</protected_class></record>
5463943620	0	<record><id>5463943620</id><protected_class>0</protected_class></record>
2496199728	0	<record><id>2496199728</id><protected_class>0</protected_class></record>
1600913250	0	<record><id>1600913250</id><protected_class>0</protected_class></record>
5267534812	0	<record><id>5267534812</id><protected_class>0</protected_class></record>
1534554842	0	<record><id>1534554842</id><protected_class>0</protected_class></record>
6611835093	0	<record><id>6611835093</id><protected_class>0</protected_class></record>
2055674836	0	<record><id>2055674836</id><protected_class>0</protected_class></record>
3936410830	0	<record><id>3936410830</id><protected_class>0</protected_class></record>
7083790449	0	<record><id>7083790449</id><protected_class>0</protected_class></record>
4809977832	0	<record><id>4809977832</id><protected_class>0</protected_class></record>
7757088959	0	<record><id>7757088959</id><protected_class>0</protected_class></record>
1223901050	0	<record><id>1223901050</id><protected_class>0</protected_class></record>
9984727626	0	<record><id>9984727626</id><protected_class>0</protected_class></record>
3172728316	0	<record><id>3172728316</id><protected_class>0</protected_class></record>
4814197636	0	<record><id>4814197636</id><protected_class>0</protected_class></record>
1773800745	0	<record><id>1773800745</id><protected_class>0</protected_class></record>
2494173922	0	<record><id>2494173922</id><protected_class>0</protected_class></record>
9793122970	0	<record><id>9793122970</id><protected_class>0</protected_class></record>
1047339511	0	<record><id>1047339511</id><protected_class>0</protected_class></record>
1790910989	0	<record><id>1790910989</id><protected_class>0</protected_class></record>
1938535746	0	<record><id>1938535746</id><protected_class>0</protected_class></record>
5019739248	0	<record><id>5019739248</id><protected_class>0</protected_class></record>
6854444271	0	<record><id>6854444271</id><protected_class>0</protected_class></record>
4313845303	1	<record><id>4313845303</id><protected_class>1</protected_class></record>
9737064260	0	<record><id>9737064260</id><protected_class>0</protected_class></record>
1884119545	0	<record><id>1884119545</id><protected_class>0</protected_class></record>
9511749531	0	<record><id>9511749531</id><protected_class>0</protected_class></record>
1102673328	0	<record><id>1102673328</id><protected_class>0</protected_class></record>
8686852222	1	<record><id>8686852222</id><protected_class>1</protected_class></record>
6140222216	0	<record><id>6140222216</id><protected_class>0</protected_class></record>
6796390269	0	<record><id>6796390269</id><protected_class>0</protected_class></record>
7469708267	1	<record><id>7469708267</id><protected_class>1</protected_class></record>
2601630756	0	<record><id>2601630756</id><protected_class>0</protected_class></record>
7440734249	0	<record><id>7440734249</id><protected_class>0</protected_class></record>
2805626960	1	<record><id>2805626960</id><protected_class>1</protected_class></record>
3270712040	0	<record><id>3270712040</id><protected_class>0</protected_class></record>
4133023366	0	<record><id>4133023366</id><protected_class>0</protected_class></record>
1133159073	0	<record><id>1133159073</id><protected_class>0</protected_class></record>
8145531620	0	<record><id>8145531620</id><protected_class>0</protected_class></record>
1213205035	0	<record><id>1213205035</id><protected_class>0</protected_class></record>
5061092593	0	<record><id>5061092593</id><protected_class>0</protected_class></record>
4518482292	0	<record><id>4518482292</id><protected_class>0</protected_class></record>
1704221171	0	<record><id>1704221171</id><protected_class>0</protected_class></record>
9740945565	0	<record><id>9740945565</id><protected_class>0</protected_class></record>
2381219437	0	<record><id>2381219437</id><protected_class>0</protected_class></record>
4797957035	0	<record><id>4797957035</id><protected_class>0</protected_class></record>
5047299307	0	<record><id>5047299307</id><protected_class>0</protected_class></record>
2121298047	1	<record><id>2121298047</id><protected_class>1</protected_class></record>
3462563737	0	<record><id>3462563737</id><protected_class>0</protected_class></record>
5193742273	1	<record><id>5193742273</id><protected_class>1</protected_class></record>
3479920121	0	<record><id>3479920121</id><protected_class>0</protected_class></record>
1359734084	0	<record><id>1359734084</id><protected_class>0</protected_class></record>
7608873767	0	<record><id>7608873767</id><protected_class>0</protected_class></record>
5974741410	0	<record><id>5974741410</id><protected_class>0</protected_class></record>
9888186221	1	<record><id>9888186221</id><protected_class>1</protected_class></record>
1264403943	0	<record><id>1264403943</id><protected_class>0</protected_class></record>
4016777236	0	<record><id>4016777236</id><protected_class>0</protected_class></record>
2311837515	0	<record><id>2311837515</id><protected_class>0</protected_class></record>
8863657514	0	<record><id>8863657514</id><protected_class>0</protected_class></record>
6160081661	0	<record><id>6160081661</id><protected_class>0</protected_class></record>
5429859675	0	<record><id>5429859675</id><protected_class>0</protected_class></record>
6810964463	0	<record><id>6810964463</id><protected_class>0</protected_class></record>
9164123039	0	<record><id>9164123039</id><protected_class>0</protected_class></record>
5713275881	0	<record><id>5713275881</id><protected_class>0</protected_class></record>
1373914090	0	<record><id>1373914090</id><protected_class>0</protected_class></record>
7854740059	0	<record><id>7854740059</id><protected_class>0</protected_class></record>
8093192214	0	<record><id>8093192214</id><protected_class>0</protected_class></record>
9415916999	0	<record><id>9415916999</id><protected_class>0</protected_class></record>
6788676335	1	<record><id>6788676335</id><protected_class>1</protected_class></record>
7080861900	0	<record><id>7080861900</id><protected_class>0</protected_class></record>
2348416908	1	<record><id>2348416908</id><protected_class>1</protected_class></record>
4948557165	0	<record><id>4948557165</id><protected_class>0</protected_class></record>
1826926186	0	<record><id>1826926186</id><protected_class>0</protected_class></record>
2984228975	0	<record><id>2984228975</id><protected_class>0</protected_class></record>
4098969232	0	<record><id>4098969232</id><protected_class>0</protected_class></record>
2063578599	0	<record><id>2063578599</id><protected_class>0</protected_class></record>
8971217517	0	<record><id>8971217517</id><protected_class>0</protected_class></record>
5716742733	1	<record><id>5716742733</id><protected_class>1</protected_class></record>
3692709000	1	<record><id>3692709000</id><protected_class>1</protected_class></record>
6633643468	0	<record><id>6633643468</id><protected_class>0</protected_class></record>
4857258843	1	<record><id>4857258843</id><protected_class>1</protected_class></record>
4697361794	0	<record><id>4697361794</id><protected_class>0</protected_class></record>
3336417363	0	<record><id>3336417363</id><protected_class>0</protected_class></record>
9489199150	1	<record><id>9489199150</id><protected_class>1</protected_class></record>
8549393353	0	<record><id>8549393353</id><protected_class>0</protected_class></record>
3688647542	0	<record><id>3688647542</id><protected_class>0</protected_class></record>
7147432020	0	<record><id>7147432020</id><protected_class>0</protected_class></record>
9670237247	0	<record><id>9670237247</id><protected_class>0</protected_class></record>
7110981944	0	<record><id>7110981944</id><protected_class>0</protected_class></record>
2734655977	1	<record><id>2734655977</id><protected_class>1</protected_class></record>
5589210293	0	<record><id>5589210293</id><protected_class>0</protected_class></record>
5577282122	0	<record><id>5577282122</id><protected_class>0</protected_class></record>
1247745524	0	<record><id>1247745524</id><protected_class>0</protected_class></record>
4203906080	0	<record><id>4203906080</id><protected_class>0</protected_class></record>
